visual_id,legacy_feature_id,feature_id,working_feature_ids,feature_link_status,feature_link_evidence,module,route_name,route_path,role,site_scope,viewport,state,pattern_type,component_anchor,implementation,trigger,screenshot,internal_baseline,classification,observed_notes,finding_ids
VIS-003246,PLAT-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,source_family_one_to_one,source family PLAT-DASHBOARD has exactly one final target,Platform and shared infrastructure,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/reason-dialog.tsx:54:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003247,PLAT-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,source_family_one_to_one,source family PLAT-DASHBOARD has exactly one final target,Platform and shared infrastructure,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/recognition/recognition-insights-dialog.tsx:63:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003248,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/detail-modal.tsx:230:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003249,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/booking-confirm.tsx:135:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003250,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/onboard.tsx:81:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003251,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/referral-intake.tsx:229:9,Dialog,exact static primitive trigger/state relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Source-inferred,"Classifier sync: class=delegated_to_all_statically_reachable_resolved_usage_activators; resolution=resolved; evidence=[{""all_usages_reachable"":true,""all_usages_trigger_resolved"":true,""credit_boundary"":""audited-baseline static delegation only"",""implementation_anchor"":""resources/js/components/respite/modals/referral-intake.tsx:117"",""kind"":""delegated_to_all_statically_reachable_resolved_usage_activators"",""usage_count"":1,""usage_identities"":[""resources/js/components/respite/workspace.tsx|414|ReferralIntakeModal""]}]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.",
VIS-003252,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/request-intake.tsx:132:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003253,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/stay-actions.tsx:83:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003254,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/stay-actions.tsx:209:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003255,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/stay-actions.tsx:355:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003256,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/stay-actions.tsx:519:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003257,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/modals/stay-actions.tsx:670:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003258,RESP-CLIENT-RESPITE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,CAP-RESP-RESOURCE-ALLOCATION,source_family_one_to_one,source family RESP-CLIENT-RESPITE-ALLOCATION has exactly one final target,Respite,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/respite/panes/tasks.tsx:142:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003259,PLAT-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,source_family_one_to_one,source family PLAT-DASHBOARD has exactly one final target,Platform and shared infrastructure,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/roster/shift-detail-sheet.tsx:147:13,Sheet,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003260,PLAT-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,source_family_one_to_one,source family PLAT-DASHBOARD has exactly one final target,Platform and shared infrastructure,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/roster/shift-detail-sheet.tsx:167:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003261,PLAT-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,source_family_one_to_one,source family PLAT-DASHBOARD has exactly one final target,Platform and shared infrastructure,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/rostering/broadcast-dialog.tsx:51:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003262,PLAT-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,source_family_one_to_one,source family PLAT-DASHBOARD has exactly one final target,Platform and shared infrastructure,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/rostering/conflict-queue/conflict-confirm-dialog.tsx:127:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003263,SET-ACCESS,,CAP-GOV-BOARD-MEMBER-APPOINTMENT|CAP-SET-ACCESS-OVERVIEW|CAP-SET-PERMISSION-OVERRIDES|CAP-SET-ROLE-ASSIGNMENTS|CAP-SET-USER-ACCOUNT-LIFECYCLE,unresolved_split_source_family,split source family SET-ACCESS; inventory route_ids=none; route targets=none; inventory page_ids=none; page targets=none; shared family envelope not promoted,Settings and system access,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/rostering/conflict-queue/conflict-scan-settings-dialog.tsx:118:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003264,PLAT-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,source_family_one_to_one,source family PLAT-DASHBOARD has exactly one final target,Platform and shared infrastructure,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/rostering/copy-to-day-dialog.tsx:67:9,Dialog,unresolved static trigger relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Blocked,Classifier sync: class=controlled_without_resolved_activator; resolution=unresolved; evidence=[]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.,
VIS-003265,PLAT-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,CAP-PLAT-STAFF-DASHBOARD,source_family_one_to_one,source family PLAT-DASHBOARD has exactly one final target,Platform and shared infrastructure,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/primitive-root,resources/js/components/rostering/day-detail-dialog.tsx:498:9,Dialog,exact static primitive trigger/state relation,,Primitive-root layer; separate and overlapping with custom usages; never summed,Source-inferred,"Classifier sync: class=delegated_to_all_statically_reachable_resolved_usage_activators; resolution=resolved; evidence=[{""all_usages_reachable"":true,""all_usages_trigger_resolved"":true,""credit_boundary"":""audited-baseline static delegation only"",""implementation_anchor"":""resources/js/components/rostering/day-detail-dialog.tsx:412"",""kind"":""delegated_to_all_statically_reachable_resolved_usage_activators"",""usage_count"":1,""usage_identities"":[""resources/js/components/rostering/calendar-pane.tsx|1656|DayDetailDialog""]}]. Static AST/source pairing only; runtime interaction and focus/teardown behavior require browser evidence.",
